id,language,endpoint_bool,midfiller,endfiller,synthetic,dataset,wav_path
20f50099-62bc-459c-a130-27e46f1f3fb1,eng,False,,,False,liva_1,data/raw/eng/20f50099-62bc-459c-a130-27e46f1f3fb1.wav
20f653a4-f2af-493a-8414-54601d8d7564,eng,False,True,False,True,chirp3_1,data/raw/eng/20f653a4-f2af-493a-8414-54601d8d7564.wav
20f73ee1-4f05-4d1f-aec1-7de611511172,eng,False,True,False,True,chirp3_1,data/raw/eng/20f73ee1-4f05-4d1f-aec1-7de611511172.wav
20f7f949-4015-4706-a182-3ec8dfeb2703,eng,False,True,True,True,chirp3_1,data/raw/eng/20f7f949-4015-4706-a182-3ec8dfeb2703.wav
20f89a18-e780-4784-ae33-a56eee17cc5c,eng,False,True,False,True,chirp3_1,data/raw/eng/20f89a18-e780-4784-ae33-a56eee17cc5c.wav
20fa917c-e5ef-448d-a621-ff10e0a65291,eng,True,,,False,liva_1,data/raw/eng/20fa917c-e5ef-448d-a621-ff10e0a65291.wav
20fb6330-d5d2-45ca-b5c1-de01ee505b90,eng,False,,,False,midcentury_1,data/raw/eng/20fb6330-d5d2-45ca-b5c1-de01ee505b90.wav
20fb955f-5539-4d0e-be3d-c327c4c0e672,eng,True,,,False,liva_1,data/raw/eng/20fb955f-5539-4d0e-be3d-c327c4c0e672.wav
20fc6b75-6cea-40f2-9e10-e72eebc69f7c,eng,False,,,False,liva_1,data/raw/eng/20fc6b75-6cea-40f2-9e10-e72eebc69f7c.wav
20fe8d55-1cee-4251-b8e3-1a8736e94ce9,eng,True,,,False,liva_1,data/raw/eng/20fe8d55-1cee-4251-b8e3-1a8736e94ce9.wav
20ff6677-4aa8-4885-a56a-a1506ab5efbd,eng,False,True,False,True,chirp3_1,data/raw/eng/20ff6677-4aa8-4885-a56a-a1506ab5efbd.wav
2101c3c8-3219-4ae8-9d2b-beb8ebe5aabe,hin,False,True,True,True,chirp3_1,data/raw/hin/2101c3c8-3219-4ae8-9d2b-beb8ebe5aabe.wav
21023054-f099-469f-9b9b-3eb4b13533b4,eng,False,,,False,liva_1,data/raw/eng/21023054-f099-469f-9b9b-3eb4b13533b4.wav
2103ee05-fa7a-48fa-a528-e6caac8343a0,hin,False,False,True,True,chirp3_1,data/raw/hin/2103ee05-fa7a-48fa-a528-e6caac8343a0.wav
2104b000-59b7-495d-8217-23588ed1b853,hin,True,False,False,True,chirp3_1,data/raw/hin/2104b000-59b7-495d-8217-23588ed1b853.wav
2104c1fc-2224-4b81-9020-cfce3c52b545,eng,True,,,False,midcentury_1,data/raw/eng/2104c1fc-2224-4b81-9020-cfce3c52b545.wav
2104ffca-11ea-423d-8189-04e88e032912,eng,False,False,True,True,chirp3_1,data/raw/eng/2104ffca-11ea-423d-8189-04e88e032912.wav
21054086-d2f7-4eba-b2b1-10c5e0b812f0,eng,True,False,False,True,chirp3_1,data/raw/eng/21054086-d2f7-4eba-b2b1-10c5e0b812f0.wav
2105f591-4318-401f-9806-798f5b8cc206,hin,False,False,True,True,chirp3_1,data/raw/hin/2105f591-4318-401f-9806-798f5b8cc206.wav
21060999-ff43-406f-9bea-a14dd8cf6627,eng,False,,,False,liva_1,data/raw/eng/21060999-ff43-406f-9bea-a14dd8cf6627.wav
21062c0a-8299-4c2f-96dd-a75ec7e16556,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/21062c0a-8299-4c2f-96dd-a75ec7e16556.wav
210675e1-21cb-4bd5-88dd-da715ed15d0c,hin,True,True,False,True,chirp3_1,data/raw/hin/210675e1-21cb-4bd5-88dd-da715ed15d0c.wav
2106a2d1-a453-4a6c-b60a-a9106d313a48,eng,True,,,False,midcentury_1,data/raw/eng/2106a2d1-a453-4a6c-b60a-a9106d313a48.wav
2106bce7-1d8f-4d8d-8ab4-008928a3c037,hin,True,False,False,True,chirp3_1,data/raw/hin/2106bce7-1d8f-4d8d-8ab4-008928a3c037.wav
21079265-215f-468c-a795-7d35d0e3b989,eng,False,,,False,liva_1,data/raw/eng/21079265-215f-468c-a795-7d35d0e3b989.wav
21080094-6b8a-4af0-9a79-c16e4c72ed13,hin,True,True,False,True,chirp3_1,data/raw/hin/21080094-6b8a-4af0-9a79-c16e4c72ed13.wav
21091604-2adf-43b5-844e-f0eed031d2e4,eng,True,True,False,True,chirp3_1,data/raw/eng/21091604-2adf-43b5-844e-f0eed031d2e4.wav
210a2b98-ba32-458d-bbee-34600ef64a03,eng,False,,,False,midcentury_1,data/raw/eng/210a2b98-ba32-458d-bbee-34600ef64a03.wav
210a5e00-b84b-460a-9e28-bcff59e3668e,eng,False,,,False,liva_1,data/raw/eng/210a5e00-b84b-460a-9e28-bcff59e3668e.wav
210ae873-3c85-46c5-8728-700925063f8c,eng,False,,,False,human_5,data/raw/eng/210ae873-3c85-46c5-8728-700925063f8c.wav
210b1361-dea8-4014-94eb-d050058cd2e7,eng,False,,,False,liva_1,data/raw/eng/210b1361-dea8-4014-94eb-d050058cd2e7.wav
210c4316-0380-4434-820d-494f4b69f577,eng,True,,,False,liva_1,data/raw/eng/210c4316-0380-4434-820d-494f4b69f577.wav
210c5dab-e986-4b6d-8d43-edff27ba0bdc,hin,True,True,False,True,chirp3_1,data/raw/hin/210c5dab-e986-4b6d-8d43-edff27ba0bdc.wav
210cf1db-330a-4b59-af30-ebb0caf6b769,eng,True,,,False,midcentury_1,data/raw/eng/210cf1db-330a-4b59-af30-ebb0caf6b769.wav
210d0dad-b7ca-4c70-85b3-b933cf9ecb2a,eng,False,,,False,liva_1,data/raw/eng/210d0dad-b7ca-4c70-85b3-b933cf9ecb2a.wav
210ef9f1-3b76-4be8-a6df-60385386dd27,eng,True,True,False,True,chirp3_1,data/raw/eng/210ef9f1-3b76-4be8-a6df-60385386dd27.wav
210f522a-cf80-4352-a2b5-e89c9776de63,eng,False,,,False,liva_1,data/raw/eng/210f522a-cf80-4352-a2b5-e89c9776de63.wav
2110a8a7-e230-4a1e-9a46-914d2f7addd7,eng,True,False,False,True,chirp3_1,data/raw/eng/2110a8a7-e230-4a1e-9a46-914d2f7addd7.wav
2110d4b6-82d1-4ba1-afcb-f9585b004f7e,eng,True,,,False,liva_1,data/raw/eng/2110d4b6-82d1-4ba1-afcb-f9585b004f7e.wav
21128ccd-acf0-4943-987b-d3c083b43a7e,eng,True,,,False,liva_1,data/raw/eng/21128ccd-acf0-4943-987b-d3c083b43a7e.wav
2114a58e-8c89-4cb9-87f9-d3925fd3c910,hin,True,True,False,True,chirp3_1,data/raw/hin/2114a58e-8c89-4cb9-87f9-d3925fd3c910.wav
2114e139-9e6f-4994-98bb-f665eb636d8e,eng,True,,,False,liva_1,data/raw/eng/2114e139-9e6f-4994-98bb-f665eb636d8e.wav
2115c52f-ee30-4d12-a6cc-9c144b557e49,eng,False,,,False,liva_1,data/raw/eng/2115c52f-ee30-4d12-a6cc-9c144b557e49.wav
21177796-443f-4828-a7f1-5791ad53da4e,eng,False,False,True,True,chirp3_1,data/raw/eng/21177796-443f-4828-a7f1-5791ad53da4e.wav
2117b1fd-49b9-4cbb-99b6-2b2c617cfc25,eng,True,,,False,liva_1,data/raw/eng/2117b1fd-49b9-4cbb-99b6-2b2c617cfc25.wav
2118e9d3-ddd8-45a8-beac-5aff3f4d7a04,eng,True,,,True,rime_2,data/raw/eng/2118e9d3-ddd8-45a8-beac-5aff3f4d7a04.wav
211c3ce5-bf75-4376-9072-c2c8ff36dcdb,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/211c3ce5-bf75-4376-9072-c2c8ff36dcdb.wav
211dcaed-c311-4d73-beb4-474c68b5926f,eng,False,,,True,orpheus_endfiller_1,data/raw/eng/211dcaed-c311-4d73-beb4-474c68b5926f.wav
211e110a-fe24-4ba1-adcd-6150e4c1dd77,hin,True,True,False,True,chirp3_1,data/raw/hin/211e110a-fe24-4ba1-adcd-6150e4c1dd77.wav
211f0f1a-2746-41fd-be98-1eda2b0cf99a,eng,True,,,False,liva_1,data/raw/eng/211f0f1a-2746-41fd-be98-1eda2b0cf99a.wav
211f4240-8ff4-4198-8365-de0e80432768,eng,False,,,False,liva_1,data/raw/eng/211f4240-8ff4-4198-8365-de0e80432768.wav
2120c891-38d3-40ec-8f02-4a87c137a15f,eng,True,,,False,liva_1,data/raw/eng/2120c891-38d3-40ec-8f02-4a87c137a15f.wav
2121be57-16d3-479e-8160-fc2b06bef20d,eng,True,,,False,human_5,data/raw/eng/2121be57-16d3-479e-8160-fc2b06bef20d.wav
2121dbf7-f719-47f2-82ce-e0df8d55d2b3,eng,True,,,False,liva_1,data/raw/eng/2121dbf7-f719-47f2-82ce-e0df8d55d2b3.wav
2122625a-f78e-40cc-9202-cfe1abf87443,eng,False,True,False,True,chirp3_1,data/raw/eng/2122625a-f78e-40cc-9202-cfe1abf87443.wav
2122aee8-a2a0-4e8f-956b-c883cf97a3e7,eng,False,,,False,liva_1,data/raw/eng/2122aee8-a2a0-4e8f-956b-c883cf97a3e7.wav
2122be01-905b-42f7-973a-1fd5586bfc42,eng,True,,,False,liva_1,data/raw/eng/2122be01-905b-42f7-973a-1fd5586bfc42.wav
21244082-4cc6-4dee-b46a-47bd0a6724b0,eng,False,False,True,True,chirp3_1,data/raw/eng/21244082-4cc6-4dee-b46a-47bd0a6724b0.wav
21245cbc-f233-4230-b194-b3677ee7477c,eng,False,,,False,midcentury_1,data/raw/eng/21245cbc-f233-4230-b194-b3677ee7477c.wav
2124bcd6-eb03-4249-8c1a-6b26f46daf27,eng,True,,,False,midcentury_1,data/raw/eng/2124bcd6-eb03-4249-8c1a-6b26f46daf27.wav
2124c15e-2c8f-41bd-8317-6c50534edfc4,eng,False,False,True,True,chirp3_1,data/raw/eng/2124c15e-2c8f-41bd-8317-6c50534edfc4.wav
2124f7fb-1848-4f1b-a1a1-e9dc1b5c199b,hin,False,True,True,True,chirp3_1,data/raw/hin/2124f7fb-1848-4f1b-a1a1-e9dc1b5c199b.wav
212502d3-7342-4b53-ac43-84132d206687,eng,True,,,True,rime_2,data/raw/eng/212502d3-7342-4b53-ac43-84132d206687.wav
2126d70c-69df-412a-9fa0-410d13631c9c,hin,True,True,False,True,chirp3_1,data/raw/hin/2126d70c-69df-412a-9fa0-410d13631c9c.wav
21287a35-c494-4b79-9f69-39eceef349a6,eng,False,True,True,True,chirp3_1,data/raw/eng/21287a35-c494-4b79-9f69-39eceef349a6.wav
212ac258-d0a8-48d4-a6fb-d8434b278ce9,eng,True,,,False,human_5,data/raw/eng/212ac258-d0a8-48d4-a6fb-d8434b278ce9.wav
212b78a5-5f84-41df-a0b8-189cf2748bd2,eng,False,,,False,midcentury_1,data/raw/eng/212b78a5-5f84-41df-a0b8-189cf2748bd2.wav
212c25a5-5253-4fe6-991e-36cb5d76d387,eng,False,,,True,rime_2,data/raw/eng/212c25a5-5253-4fe6-991e-36cb5d76d387.wav
212c5135-8927-4152-ab88-9e4e891b995e,eng,False,,,False,liva_1,data/raw/eng/212c5135-8927-4152-ab88-9e4e891b995e.wav
212e04b5-6b61-4f16-a9b2-44fe18c1635a,eng,False,,,False,liva_1,data/raw/eng/212e04b5-6b61-4f16-a9b2-44fe18c1635a.wav
212e0a73-78ea-4367-84d4-cd5ff2dc0258,eng,True,,,True,orpheus_grammar_1,data/raw/eng/212e0a73-78ea-4367-84d4-cd5ff2dc0258.wav
212f2f53-b18a-4e46-bacf-48a41738294b,eng,False,,,False,liva_1,data/raw/eng/212f2f53-b18a-4e46-bacf-48a41738294b.wav
212f7bdb-72ef-4082-a428-5fcf2bff76cb,eng,True,,,False,liva_1,data/raw/eng/212f7bdb-72ef-4082-a428-5fcf2bff76cb.wav
2131fc5c-fa10-4f8e-ba98-c66076a2d537,eng,True,,,True,rime_2,data/raw/eng/2131fc5c-fa10-4f8e-ba98-c66076a2d537.wav
21321286-7c16-4f0a-8919-32c7e850f9bc,eng,True,,,False,midcentury_1,data/raw/eng/21321286-7c16-4f0a-8919-32c7e850f9bc.wav
21326f8e-b10b-4583-9140-beae6c1ea395,eng,False,,,True,rime_2,data/raw/eng/21326f8e-b10b-4583-9140-beae6c1ea395.wav
21339e41-4f81-4c64-b199-cbf81a45046a,eng,False,False,True,True,chirp3_1,data/raw/eng/21339e41-4f81-4c64-b199-cbf81a45046a.wav
2134aa79-4304-44a8-b1a5-863d1c3de4dd,eng,False,,,False,human_5,data/raw/eng/2134aa79-4304-44a8-b1a5-863d1c3de4dd.wav
2135617f-d51f-4b57-8b8e-eadd88961772,eng,True,,,False,liva_1,data/raw/eng/2135617f-d51f-4b57-8b8e-eadd88961772.wav
21361385-9749-4b40-a357-6d92e3203aa2,eng,True,,,False,liva_1,data/raw/eng/21361385-9749-4b40-a357-6d92e3203aa2.wav
21362798-049b-4fd7-8cef-bc2742e1d544,hin,False,False,True,True,chirp3_1,data/raw/hin/21362798-049b-4fd7-8cef-bc2742e1d544.wav
213660f8-b179-4511-9d6d-db8afede3504,eng,False,,,False,liva_1,data/raw/eng/213660f8-b179-4511-9d6d-db8afede3504.wav
2136b2bb-2d7b-48be-b671-663bf23684c5,eng,False,,,False,liva_1,data/raw/eng/2136b2bb-2d7b-48be-b671-663bf23684c5.wav
21372bb1-ebb4-40f4-93b7-71449d0124da,hin,True,True,False,True,chirp3_1,data/raw/hin/21372bb1-ebb4-40f4-93b7-71449d0124da.wav
2137c9aa-40eb-4585-b251-13da12f5af50,hin,True,False,False,True,chirp3_1,data/raw/hin/2137c9aa-40eb-4585-b251-13da12f5af50.wav
2137e4d9-dad1-4ad6-a550-59cd678598db,eng,False,False,True,True,chirp3_1,data/raw/eng/2137e4d9-dad1-4ad6-a550-59cd678598db.wav
2138217f-8fb0-42db-ba1e-4d8b9080624f,eng,False,,,True,orpheus_midfiller_1,data/raw/eng/2138217f-8fb0-42db-ba1e-4d8b9080624f.wav
213863a6-f193-4e2a-8cd1-c7075de46ed9,eng,True,True,False,True,chirp3_1,data/raw/eng/213863a6-f193-4e2a-8cd1-c7075de46ed9.wav
21394e11-a592-4b7b-91d2-913852e1d99b,eng,True,,,False,human_5,data/raw/eng/21394e11-a592-4b7b-91d2-913852e1d99b.wav
2139bbe3-87db-433a-a711-174283884092,eng,False,,,False,liva_1,data/raw/eng/2139bbe3-87db-433a-a711-174283884092.wav
213d45db-d1d3-40fc-9bd0-0efcaeccebcd,eng,True,,,False,midcentury_1,data/raw/eng/213d45db-d1d3-40fc-9bd0-0efcaeccebcd.wav
213da65e-0a15-4a58-ba6b-faff946e5cc8,eng,False,True,False,True,chirp3_1,data/raw/eng/213da65e-0a15-4a58-ba6b-faff946e5cc8.wav
213da6ec-5ccf-4c5e-9bd8-4583fdb4799a,eng,True,,,False,liva_1,data/raw/eng/213da6ec-5ccf-4c5e-9bd8-4583fdb4799a.wav
213e7fdc-f611-4076-970e-b92d528584f6,eng,False,,,False,liva_1,data/raw/eng/213e7fdc-f611-4076-970e-b92d528584f6.wav
213fb1ee-f8bc-453f-8839-c4a8d4f65de9,eng,False,False,True,True,chirp3_1,data/raw/eng/213fb1ee-f8bc-453f-8839-c4a8d4f65de9.wav
21408bfb-edcd-4d86-b2c8-d79da188000f,hin,False,False,True,True,chirp3_1,data/raw/hin/21408bfb-edcd-4d86-b2c8-d79da188000f.wav
2140c0d5-30c9-43a1-bf7f-0ef270b1e3d7,hin,True,True,False,True,chirp3_1,data/raw/hin/2140c0d5-30c9-43a1-bf7f-0ef270b1e3d7.wav
21410918-3ff5-4910-9a1f-67d2ef1124aa,eng,False,,,False,liva_1,data/raw/eng/21410918-3ff5-4910-9a1f-67d2ef1124aa.wav
214139f7-a45b-45ee-b9bd-cd96fd8662ee,eng,False,,,True,rime_2,data/raw/eng/214139f7-a45b-45ee-b9bd-cd96fd8662ee.wav
214198d2-0a0a-476a-8787-eebc4cb255ad,eng,False,False,True,True,chirp3_3_short,data/raw/eng/214198d2-0a0a-476a-8787-eebc4cb255ad.wav
2141a3eb-b633-4046-8e39-a146d04231ff,eng,True,True,False,True,chirp3_1,data/raw/eng/2141a3eb-b633-4046-8e39-a146d04231ff.wav
214713b0-f90c-473b-aa70-f4816dbe9fe3,eng,False,False,True,True,chirp3_1,data/raw/eng/214713b0-f90c-473b-aa70-f4816dbe9fe3.wav
2147c6fe-3fe8-4556-882e-3f404cc7fd10,eng,False,False,True,True,chirp3_1,data/raw/eng/2147c6fe-3fe8-4556-882e-3f404cc7fd10.wav
2147ed16-d59f-4bcb-ba15-f64f2f47ab1e,eng,False,,,False,liva_1,data/raw/eng/2147ed16-d59f-4bcb-ba15-f64f2f47ab1e.wav
21485476-6f58-48ff-851e-df780d6c5c56,eng,False,,,False,midcentury_1,data/raw/eng/21485476-6f58-48ff-851e-df780d6c5c56.wav
214857d5-8ee9-46da-81f8-1b253fb1e01d,eng,False,,,False,midcentury_1,data/raw/eng/214857d5-8ee9-46da-81f8-1b253fb1e01d.wav
2148e52c-17a6-4bd4-a5e9-b936132e9d4c,eng,False,,,False,liva_1,data/raw/eng/2148e52c-17a6-4bd4-a5e9-b936132e9d4c.wav
214b106e-59d6-43e4-8053-21d54e200f7a,eng,True,True,False,True,chirp3_1,data/raw/eng/214b106e-59d6-43e4-8053-21d54e200f7a.wav
214c5754-5997-47e9-9626-6f990f164753,eng,False,,,False,liva_1,data/raw/eng/214c5754-5997-47e9-9626-6f990f164753.wav
214cd3ce-353d-498c-8ad8-ceb3dca4a3b8,eng,True,,,False,liva_1,data/raw/eng/214cd3ce-353d-498c-8ad8-ceb3dca4a3b8.wav
214d7c14-b63e-4751-a9b1-085d4b40da35,eng,False,,,False,liva_1,data/raw/eng/214d7c14-b63e-4751-a9b1-085d4b40da35.wav
214eb2e5-2a2a-40e6-ab23-937101bd0c65,eng,True,,,False,human_5,data/raw/eng/214eb2e5-2a2a-40e6-ab23-937101bd0c65.wav
2150fc40-91bf-4602-a75c-048635dcb32d,eng,False,,,False,liva_1,data/raw/eng/2150fc40-91bf-4602-a75c-048635dcb32d.wav
2152ac37-8dbf-40ac-8c84-c7d675722f5f,hin,True,False,False,True,chirp3_1,data/raw/hin/2152ac37-8dbf-40ac-8c84-c7d675722f5f.wav
21531275-2fed-47e7-a806-92a5f43c3f81,hin,False,True,False,True,chirp3_1,data/raw/hin/21531275-2fed-47e7-a806-92a5f43c3f81.wav
21537bd9-493a-47e4-be00-8f40b430f1c7,eng,True,,,False,liva_1,data/raw/eng/21537bd9-493a-47e4-be00-8f40b430f1c7.wav
21547d8a-36c3-47a1-b4a1-0cf1498f0648,eng,False,,,False,liva_1,data/raw/eng/21547d8a-36c3-47a1-b4a1-0cf1498f0648.wav
2154b71d-fbd4-45ed-bff4-01649df14ee4,eng,False,,,False,liva_1,data/raw/eng/2154b71d-fbd4-45ed-bff4-01649df14ee4.wav
215656ee-d437-46a2-b8c4-8eba68830039,eng,False,True,True,True,chirp3_1,data/raw/eng/215656ee-d437-46a2-b8c4-8eba68830039.wav
215758a8-c9a0-419f-877e-41ae14db599e,eng,False,,,True,orpheus_midfiller_1,data/raw/eng/215758a8-c9a0-419f-877e-41ae14db599e.wav
2157629f-7a8d-4441-ac76-6149b85f463f,eng,True,,,False,liva_1,data/raw/eng/2157629f-7a8d-4441-ac76-6149b85f463f.wav
2158d747-c457-4f50-9c63-d0e1aa4dd6a6,eng,True,True,False,True,chirp3_1,data/raw/eng/2158d747-c457-4f50-9c63-d0e1aa4dd6a6.wav
21591350-b01e-445a-96a7-d0638df6f09c,eng,False,True,False,True,chirp3_1,data/raw/eng/21591350-b01e-445a-96a7-d0638df6f09c.wav
21594e8a-b0ab-439b-b101-a6ef2a74f95b,eng,False,,,False,liva_1,data/raw/eng/21594e8a-b0ab-439b-b101-a6ef2a74f95b.wav
2159bc6d-cac4-418d-a86c-773547de0620,eng,True,,,False,human_convcollector_1,data/raw/eng/2159bc6d-cac4-418d-a86c-773547de0620.wav
2159dccb-c73f-4f91-814e-09305c5ff863,eng,False,,,False,liva_1,data/raw/eng/2159dccb-c73f-4f91-814e-09305c5ff863.wav
215b6cf1-dbf1-41c9-9cbb-f1f9e3eacf18,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/215b6cf1-dbf1-41c9-9cbb-f1f9e3eacf18.wav
215c3a89-b899-43ad-910d-9106fe4f6a25,hin,True,False,False,True,chirp3_1,data/raw/hin/215c3a89-b899-43ad-910d-9106fe4f6a25.wav
215c5263-025f-4374-82fd-365c8c7f7546,eng,False,,,False,human_5,data/raw/eng/215c5263-025f-4374-82fd-365c8c7f7546.wav
215c6521-f4a6-4bb8-a170-e572024b1c45,eng,True,,,False,midcentury_1,data/raw/eng/215c6521-f4a6-4bb8-a170-e572024b1c45.wav
215df9ad-8ee1-4f22-aadb-1021ae9b9701,eng,False,,,False,midcentury_1,data/raw/eng/215df9ad-8ee1-4f22-aadb-1021ae9b9701.wav
215e3230-3970-4ead-9fc8-c5fc7545f588,eng,False,,,False,liva_1,data/raw/eng/215e3230-3970-4ead-9fc8-c5fc7545f588.wav
215f5aef-f747-461d-a1ce-79282b72b9ab,eng,False,,,False,liva_1,data/raw/eng/215f5aef-f747-461d-a1ce-79282b72b9ab.wav
2160eb3b-4939-4191-a26d-a769005032d7,eng,True,,,False,liva_1,data/raw/eng/2160eb3b-4939-4191-a26d-a769005032d7.wav
2162e13d-f610-44c8-8b00-192fba4db02e,eng,False,False,True,True,chirp3_1,data/raw/eng/2162e13d-f610-44c8-8b00-192fba4db02e.wav
216337ee-622e-472e-ba69-150140292997,eng,True,,,False,liva_1,data/raw/eng/216337ee-622e-472e-ba69-150140292997.wav
2163c2de-1619-4b95-9a3b-fc3587771093,eng,False,,,False,liva_1,data/raw/eng/2163c2de-1619-4b95-9a3b-fc3587771093.wav
2164890c-6391-40eb-b2d3-26742656904c,hin,False,True,False,True,chirp3_1,data/raw/hin/2164890c-6391-40eb-b2d3-26742656904c.wav
2164dacb-6c6c-475b-a22e-08749be3f2f6,eng,True,False,False,True,chirp3_1,data/raw/eng/2164dacb-6c6c-475b-a22e-08749be3f2f6.wav
2164f8e6-c1f9-4028-8da4-67ba541ec739,eng,True,True,False,True,chirp3_1,data/raw/eng/2164f8e6-c1f9-4028-8da4-67ba541ec739.wav
2166be54-bb23-4a19-8adf-7ad56d5a42d4,eng,True,,,False,midcentury_1,data/raw/eng/2166be54-bb23-4a19-8adf-7ad56d5a42d4.wav
2166d088-6f90-464b-8541-dc363796ddd6,eng,False,,,False,liva_1,data/raw/eng/2166d088-6f90-464b-8541-dc363796ddd6.wav
2166f2d3-d72d-4a49-87b9-0d57c3fd22ec,eng,True,False,False,True,chirp3_1,data/raw/eng/2166f2d3-d72d-4a49-87b9-0d57c3fd22ec.wav
21677e35-7377-4b3e-986b-ab2a964ad02a,eng,True,,,False,midcentury_1,data/raw/eng/21677e35-7377-4b3e-986b-ab2a964ad02a.wav
2167cb9f-9115-4e2d-aa6f-c06edc71d814,hin,True,False,False,True,chirp3_1,data/raw/hin/2167cb9f-9115-4e2d-aa6f-c06edc71d814.wav
2167dcb1-ea41-4905-99ac-08582da81a14,eng,False,,,False,liva_1,data/raw/eng/2167dcb1-ea41-4905-99ac-08582da81a14.wav
2168ef74-8f5e-40cd-a865-141d15d788f7,hin,True,False,False,True,chirp3_1,data/raw/hin/2168ef74-8f5e-40cd-a865-141d15d788f7.wav
21690ff5-2390-486a-adab-3ef6603f421c,eng,False,,,False,liva_1,data/raw/eng/21690ff5-2390-486a-adab-3ef6603f421c.wav
216a74fb-0e7e-43cf-a71e-5c9167f25f3f,eng,True,,,False,liva_1,data/raw/eng/216a74fb-0e7e-43cf-a71e-5c9167f25f3f.wav
216b231a-72c2-4866-ac5d-f64695e4aec2,eng,True,,,False,liva_1,data/raw/eng/216b231a-72c2-4866-ac5d-f64695e4aec2.wav
216b2c60-cb52-4f02-9ac5-0ab62a34049e,eng,False,False,True,True,chirp3_1,data/raw/eng/216b2c60-cb52-4f02-9ac5-0ab62a34049e.wav
216c585c-1964-4b92-a206-32f8429cefd0,eng,True,,,False,liva_1,data/raw/eng/216c585c-1964-4b92-a206-32f8429cefd0.wav
216c5eed-9358-4461-89fa-2588c4acec13,eng,True,True,False,True,chirp3_1,data/raw/eng/216c5eed-9358-4461-89fa-2588c4acec13.wav
216c94b2-43b9-4b7d-93eb-bfcdb94d14a7,eng,True,,,False,liva_1,data/raw/eng/216c94b2-43b9-4b7d-93eb-bfcdb94d14a7.wav
216cb619-5819-4446-9487-c02ac50838b8,eng,False,,,False,liva_1,data/raw/eng/216cb619-5819-4446-9487-c02ac50838b8.wav
216d1f17-7445-40b5-8c12-eb9d4417f9ee,hin,False,True,True,True,chirp3_1,data/raw/hin/216d1f17-7445-40b5-8c12-eb9d4417f9ee.wav
216d8e56-6453-4883-9378-6eea88618e74,eng,False,,,False,liva_1,data/raw/eng/216d8e56-6453-4883-9378-6eea88618e74.wav
216e7b5f-2b02-4875-b5df-11e0ac5fd6d8,eng,True,,,False,liva_1,data/raw/eng/216e7b5f-2b02-4875-b5df-11e0ac5fd6d8.wav
21725e61-94f5-47f9-a061-035fdfad7158,eng,False,False,True,True,chirp3_1,data/raw/eng/21725e61-94f5-47f9-a061-035fdfad7158.wav
2172fa91-1d06-482f-bed0-7d251649afbb,eng,False,False,True,True,chirp3_1,data/raw/eng/2172fa91-1d06-482f-bed0-7d251649afbb.wav
21734a4b-4aa7-49ec-bee7-dd1e67ce16a7,hin,True,True,False,True,chirp3_1,data/raw/hin/21734a4b-4aa7-49ec-bee7-dd1e67ce16a7.wav
2173ddf3-8421-4d2e-8025-c0ebc5dd3031,eng,True,,,False,liva_1,data/raw/eng/2173ddf3-8421-4d2e-8025-c0ebc5dd3031.wav
2173fdab-067c-4139-9552-6bad4c274b63,eng,True,,,False,midcentury_1,data/raw/eng/2173fdab-067c-4139-9552-6bad4c274b63.wav
21740a22-dfa6-48f7-8467-d6a1542f343f,eng,True,,,False,human_5,data/raw/eng/21740a22-dfa6-48f7-8467-d6a1542f343f.wav
2174ca07-9e6f-4919-a88c-bebf315faa27,eng,True,,,False,midcentury_1,data/raw/eng/2174ca07-9e6f-4919-a88c-bebf315faa27.wav
217579c1-de84-47d2-9a43-e26ab3c15697,eng,True,,,True,orpheus_endfiller_1,data/raw/eng/217579c1-de84-47d2-9a43-e26ab3c15697.wav
217602e2-fad3-4f96-964f-af0bc75596a8,eng,True,,,False,midcentury_1,data/raw/eng/217602e2-fad3-4f96-964f-af0bc75596a8.wav
217834d3-a459-40be-8e97-2080ff999409,eng,True,True,False,True,chirp3_1,data/raw/eng/217834d3-a459-40be-8e97-2080ff999409.wav
2178a115-299e-41bc-87e4-0b6352b77c09,hin,True,False,False,True,chirp3_1,data/raw/hin/2178a115-299e-41bc-87e4-0b6352b77c09.wav
2178df36-befc-4038-af12-2952a71f208a,eng,True,,,False,liva_1,data/raw/eng/2178df36-befc-4038-af12-2952a71f208a.wav
2178f997-e6d6-408b-b1f9-8d0de202ea05,eng,False,,,False,liva_1,data/raw/eng/2178f997-e6d6-408b-b1f9-8d0de202ea05.wav
21799080-3899-4cb3-befd-9a8487056346,eng,True,,,False,liva_1,data/raw/eng/21799080-3899-4cb3-befd-9a8487056346.wav
21799bf3-8470-490f-b84f-edbe339ef5bc,hin,False,True,True,True,chirp3_1,data/raw/hin/21799bf3-8470-490f-b84f-edbe339ef5bc.wav
2179a273-8707-43e5-bbd0-e9074de11d37,eng,False,False,True,True,chirp3_1,data/raw/eng/2179a273-8707-43e5-bbd0-e9074de11d37.wav
2179ae16-f71f-4189-acf4-d1bc731ae616,eng,False,,,False,liva_1,data/raw/eng/2179ae16-f71f-4189-acf4-d1bc731ae616.wav
